,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798425427529,-0.32930482567,0.266772598873,0.280214539672,-0.986918487163,0.908092107617,-1.20322309293,1.24423679377,-1.24267086651,-0.372725559924,-1.19752486493,0.237439770342,-1.18206942386,1.01210590614,-1.17678299217,1.29460235147,0.0995070493339,1.78928870202,-0.238612802324,2.42833283407,-0.494883653023,2.3478646869,-0.648928896815,2.25908867458,1.63353000957,-1.17455492292,0.435156685561,-1.42393355661,-0.0991781535138,0.147579574987,1.64699160438,-0.779263221294,0.0
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.816378112624,0.197039947224,-0.814401043306,0.000920543347346,-0.234720831101,-0.102878601983,0.584608827575,-0.135356860394,-0.115002301002,-0.714289257609,-0.00746433900993,-0.990296298819,0.0832446614292,-0.915997606186,0.150418546986,-0.772629627282,0.226061635804,-0.830124618362,0.178371513012,-0.877175334968,0.21289993786,-0.746243144028,0.255353093668,-0.662410762732,-0.230964494384,0.426981283642,0.435156685561,1.29630562425,-0.0991781535138,1.03753721105,-0.607167636641,-0.779263221294,0.0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.825592022618,-0.141457397888,-0.771793215043,0.492394605537,-0.0725391108212,0.774280579432,-0.212918595747,0.750987527458,0.458486678376,-0.364504694529,0.337466498807,-0.000691588038799,0.136325483046,0.377683087685,-0.0181070440823,0.439196015432,-0.175297195572,-0.542206298222,-0.416749779949,-0.238794489019,-0.49775382168,-0.0580718034256,-0.528950450903,0.0275084272376,-0.588162388826,1.11760521319,0.769209463016,0.208209951909,-0.0991781535138,0.199466732235,-0.607167636641,-0.779263221294,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.827961313759,-1.53326424729,-0.774456204309,-1.34761091652,-0.0882341160095,-1.00062417235,-0.668648551932,-0.707383497485,0.249945231329,0.0852561993178,0.323708573652,0.779209210257,0.311492194381,1.18233893288,0.257934873631,1.05774380692,-1.26969304809,-0.0435768052418,-1.28986061647,0.0580416104179,-1.09589696986,0.0425972239535,-0.956873574655,0.037027408263,1.18735974581,-0.360540485731,2.43947335029,0.208209951909,-0.0991781535138,0.580522037831,-0.607167636641,-0.779263221294,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.309349808363,0.498959740391,-0.666795352537,0.729586074058,-1.52810551792,0.814110766751,-1.29940523042,0.818680645065,-1.18088080813,-0.498425243699,-1.23683322251,-0.298973773969,-1.24974747142,0.0945634384502,-1.24679362347,0.272112679073,1.21559797382,0.0698211923553,0.350117926416,0.695689527726,-0.148167279224,0.803740293397,-0.408083275762,0.815928377383,0.317262310637,-1.2598395385,-0.901054424261,-1.42393355661,-0.0991781535138,-1.52937252831,1.64699160438,-0.779263221294,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.447295203707,-0.761105926164,-0.276096784445,-0.448034134327,-0.0719578143327,-0.332909122007,-0.584437581767,-0.320622234898,0.697923154614,-0.382007182143,0.462270534143,-0.189383910078,0.308838153301,-0.00477678935135,0.200926216712,-0.0145314194219,-0.86712893494,-1.79038851291,-0.804177735769,-1.53241353965,-0.718182774559,-1.12281987608,-0.645373979899,-0.907834925691,-0.474984301393,-0.445825101309,-1.56915997917,-0.879885720434,-0.0991781535138,-1.88290121292,-0.607167636641,0.689579293293,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00165795655,0.289413764846,0.608396079055,0.98511923786,-0.872403078937,1.55387817842,-1.35430748058,1.70383743436,0.470072314323,-0.096928785395,0.13306303936,0.804752712367,-0.436283880145,1.63253078341,-0.747217761522,1.78378313534,-0.72008455828,1.36062818628,-1.25631015431,1.59865761293,-1.42194812932,1.59311330173,-1.48922238281,1.59110452784,0.566515786429,-0.846844251151,0.101103908105,-1.42393355661,-1.2738730306,0.0690423573986,1.64699160438,-0.779263221294,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.800319583776,0.250046399617,-0.722337700094,0.138066401244,0.194857273869,0.142367944658,1.14147450773,0.0225937473564,0.0143706337399,-0.650643848103,0.108495315869,-1.01666378487,0.197368427905,-1.13725538629,0.264935936762,-1.08039486988,-0.121059515656,-0.560703843929,0.48112449292,-0.756242109271,0.610131280027,-0.762222354723,0.657947434394,-0.770016635193,-0.990500676521,0.30830864835,-0.23294886935,0.752257788081,2.25021160066,-0.6735484256,-0.607167636641,0.689579293293,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.434132475144,0.543596752933,-0.203815647213,0.479055190787,0.802893400794,0.110593300841,1.34250755906,-0.273514158902,1.70780442133,-0.490734756717,1.57862788959,-0.752164940438,1.51509982454,-0.944896581546,1.47111909895,-1.04871315373,0.901019430309,-1.85231507897,0.840593730279,-2.15466995551,0.874186796496,-1.93616170046,0.918789463098,-1.80965491066,-1.27835245959,0.25604913923,-0.901054424261,1.29630562425,-0.0991781535138,-1.04564187978,-0.607167636641,-0.779263221294,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.846652388319,1.84302978472,-1.09325406221,1.75588729637,-1.77748171146,1.53239672908,-1.29899243155,1.54311576332,-1.46279794951,2.36959602219,-1.60043553018,1.99994141594,-1.63790097949,0.837357414512,-1.6418536144,0.699815847089,0.725048291027,0.084297532474,-0.223435212303,0.884785116997,-0.676852345894,1.08550704199,-0.899550539386,1.14950658201,1.09053687333,-0.152228275768,1.43731501793,0.208209951909,-1.2738730306,0.813124601801,-0.607167636641,0.689579293293,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.89245868372,-1.84572333509,-0.852443747112,-1.21755162271,-0.0475433618176,-0.694961049437,-0.337171056627,-0.345561804543,0.0278872090114,0.0905599834433,0.0868757191965,0.760669571629,0.098505397644,1.16201934083,0.07840761193,1.05284068418,-1.35526805418,2.38764409359,-1.38412143871,0.711081029178,-1.17224345614,0.362714078212,-1.01730716223,0.312250120519,1.54521184885,0.162780431982,0.101103908105,1.29630562425,1.07551672357,0.958790665542,-0.607167636641,0.689579293293,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.860604880596,-1.06178580232,-0.855867590455,-0.840713156026,-0.266110841477,-0.681982673794,0.503700248398,-0.593374036251,-0.190308934657,-0.692278553488,-0.0487381144753,-1.00718796957,0.0600218019719,-0.982826486707,0.138416724476,-0.848062284781,0.56836166016,-0.18834020643,0.917280500915,-0.116395406041,0.921831596206,-0.156077629022,0.856134052455,-0.197222298709,0.261654579818,-1.0638663793,-0.23294886935,0.208209951909,-1.2738730306,0.579658560176,1.64699160438,-0.779263221294,0.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.58160777705,-0.73444771034,1.67701562898,-0.94075876665,1.57718032342,-1.211410894,0.919388713866,-1.32533061202,1.66146187754,-0.64799195604,1.47347803304,-0.905425953098,1.39168691428,-1.02165948485,1.34409981072,-1.04418719428,-0.615225043776,-1.00866614649,0.557012443029,-1.28834830234,0.900592348142,-1.26290428984,1.00588492754,-1.24596568646,-0.103393817798,0.0778587296621,0.435156685561,-0.879885720434,-0.0991781535138,0.0956924177399,-0.607167636641,-0.779263221294,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.530483648228,-0.125648455946,-0.328976142736,-0.676888468629,-0.0632383670059,-1.1451764252,-0.815192151973,-0.832873078078,-0.381471927783,0.0831346856676,-0.276726588474,0.76849741905,-0.235903778542,1.16698635222,-0.233639773312,1.04605174501,-1.37455256259,-0.128826363719,-1.42965420877,0.0939551138065,-1.2336650654,0.114503672081,-1.08973859439,0.118559550089,1.49745462121,-0.592804970708,0.435156685561,-0.335837884262,-1.2738730306,0.0698011710952,-0.607167636641,0.689579293293,0.0
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798162172957,-0.330854721938,0.266392171835,0.277296542696,-0.989824969605,0.914805060536,-1.20735108166,1.25967557497,-1.24267086651,2.19271482161,-1.19850757387,1.1421741354,-1.1833964444,1.06177602005,-1.17878329592,1.33420449665,0.0995070493339,1.79250566649,-0.237813981797,2.43932676368,-0.495457686754,2.36331125724,-0.650261990658,2.27688503041,1.25932269158,-1.37597178099,-0.567001646806,-0.879885720434,-1.2738730306,0.553008499835,1.64699160438,-0.779263221294,0.0
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52079597109,-0.791793872287,1.59978894025,-1.09749688996,0.393660672921,-0.918726146737,-0.44078357384,-0.638106915138,0.132157932535,2.19271482161,0.172371396946,1.13393429601,0.171491527367,1.12228324971,0.143417483855,0.986837108871,-1.44807475092,-0.166625696251,-1.46400349145,-0.103935619151,-1.22562859316,-0.100150391589,-1.05063450831,-0.086719345067,-0.654891665809,0.564888321597,0.769209463016,0.752257788081,1.07551672357,0.566169992571,-0.607167636641,-0.779263221294,0.0
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.800846092919,0.246326648572,-0.723859408246,0.0692850439403,0.186137826542,-0.10064095101,1.13982331224,-0.257283645324,0.132157932535,-0.65223498334,0.267694164092,-1.04097131107,0.377843221402,-1.21763066151,0.456965096911,-1.19580683585,-0.121059515656,-0.895268148896,0.493106800832,-1.07213435336,0.642277168988,-1.04505438403,0.715270469663,-1.03199554776,-0.543021995572,0.30830864835,-0.23294886935,0.752257788081,2.25021160066,-0.573646677556,-0.607167636641,0.689579293293,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.845336115463,-1.09991325053,-0.804509940316,-1.2021279244,-0.00220223571795,-1.28928114787,0.867376055824,-1.27426387417,0.535724251356,-0.628102765569,0.672570247228,-0.940033278538,0.777939914339,-1.10925950391,0.851525011904,-1.13168907698,1.2613986813,-0.791521044712,1.41095158689,-1.17547729169,1.41837077391,-1.1579741396,1.37426319295,-1.14870653251,-0.754985581284,-1.51641921175,-1.56915997917,-0.879885720434,-1.2738730306,-1.60849848066,1.64699160438,-0.779263221294,0.0
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19751935757,-1.62594804417,0.49540924875,-0.829874881542,-0.990406266094,-0.0822922130311,-1.38444179833,0.40341701717,-0.0744525751872,-0.291577662803,-0.424132929422,0.381636959673,-0.612114101751,1.12138015673,-0.720713736814,1.3326958435,-0.736958503142,0.427708489736,-0.627638399199,1.25564700913,-0.680296548283,1.44131080013,-0.741801101243,1.50088114247,1.72773604766,-0.74740601852,0.101103908105,-0.879885720434,-0.0991781535138,-0.166647793336,1.64699160438,-0.779263221294,0.0
